BODEGA,CODIGO,NEW_MAX
004,0000130462,4
004,09198,7
008,0000138057,4
009,0000128143,3
010,0000124238,4
010,0000127010,11
013,0000133260,4
018,0000128787,8
018,0000132927,4
021,12132,4
029,0000115767,2
029,0000130737,2
033,0000135520,4
034,0000109548,2
034,12336,2
036,0000120748,2
036,08235,8
036,09382,4
036,09846,2
036,14741,2
037,0000123983,2
037,0000125443,11
037,0000128145,2
037,0000134798,2
037,02233,11
037,05490,4
037,13660,4
037,19568,2
040,0000119911,3
040,04499,11
040,07448,3
042,0000129650,4
044,0000108702,2
044,13835,2
048,00698,2
050,0000121032,2
050,05234,4
051,0000135394,2
051,16636,4
056,12397,2
058,0000110666,5
058,0000135184,5
061,0000128960,2
064,0000133804,4
064,0000136697,4
064,06927,4
065,0000105072,4
065,05047,4
066,0000140830,7
066,01881,4
066,12385,4
069,0000104099,2
069,0000134400,2
069,0000142309,2
075,0000119134,7
077,0000123278,6
077,0000136372,4
077,10305,4
079,0000117424,3
079,0000120281,3
079,0000131632,3
079,01530,7
079,07009,3
080,0000123646,4
080,0000130980,4
080,0000140782,4
081,0000142180,2
081,12291,2
081,12573,4
082,01784,10
082,11245,19
082,13393,2
088,09058,5
090,0000119923,4
091,06697,2
1003,0000125113,5
1007,0000100790,8
1007,0000132630,2
101,0000136944,2
101,01201,2
1015,0000121776,2
1019,0000133418,2
1019,13008,4
1020,0000112182,4
1022,10295,8
1024,0000132541,4
1029,07987,4
103,0000108033,4
1031,0000109537,4
1037,0000136375,4
1037,06697,4
1037,13448,2
1039,01530,4
1040,00070,4
1042,0000117019,4
1042,02233,7
1042,09984,7
1045,0000125103,5
1046,0000109536,4
1046,0000136900,4
1052,0000126793,5
1052,0000135521,5
106,09852,4
1070,04072,8
1072,0000123121,6
1072,0000125017,3
1072,00585,7
109,0000116833,9
109,0000133030,10
1096,0000130656,7
1103,0000134807,4
1105,0000123090,2
1105,12336,2
1105,13351,2
1106,0000107862,2
1106,05968,2
1107,04083,2
1108,0000122185,6
1109,09920,4
1110,0000130728,2
1119,0000101699,4
1119,0000132588,5
1120,0000131595,2
1124,04498,2
1126,0000119270,2
1126,0000137046,4
1126,00589,8
1127,0000119134,5
1127,0000130711,2
1127,01881,4
113,0000101880,7
113,0000125443,7
113,08488,4
1130,04572,5
1130,08876,5
1131,0000135521,8
114,18990,2
115,0000109099,4
115,0000116832,7
116,0000108301,3
117,0000120669,4
117,0000133291,8
125,0000101929,4
126,00659,7
129,0000129376,4
129,05916,4
130,0000100693,2
130,0000109089,2
130,0000129816,2
130,08878,6
137,0000136177,2
146,0000122959,2
146,0000132858,8
152,0000102515,4
152,0000120528,2
152,0000120648,4
152,0000135572,4
155,0000127420,4
155,0000137822,4
156,0000101950,4
156,0000135311,4
157,0000136375,3
157,07289,11
157,13579,3
159,12399,3
159,12585,3
160,06779,2
163,07579,8
163,24410,4
164,0000135290,2
164,29952,2
1695,05032,4
1697,0000107767,2
1697,0000122032,2
1697,0000133461,2
1702,04098,5
1703,0000133140,4
1703,0000135525,4
1707,0000101880,8
1717,0000110666,3
1717,0000123646,3
1718,0000122762,4
1718,13557,4
1720,0000101841,4
173,0000122042,4
173,0000125103,7
173,0000137510,4
173,07161,4
1734,0000122353,5
1734,0000130107,12
1735,07890,2
1739,0000113915,4
1741,0000132426,5
1741,01720,6
1757,0000111555,7
1759,05666,4
176,0000101804,3
176,0000131572,3
176,12294,5
176,15141,5
1763,0000100334,4
1763,0000128898,4
1763,29378,9
1764,0000122702,4
1764,0000131595,4
1764,0000140781,4
1768,0000106020,4
1768,0000132537,4
1768,0000136374,7
1768,14744,4
1770,0000104966,2
1788,08720,2
1793,13703,2
1794,0000138379,2
1794,04147,2
1794,04498,3
1794,28588,5
1804,0000122594,2
1804,01874,2
1804,13557,8
1809,0000121032,2
1826,0000100634,3
1826,0000105275,3
1826,0000125015,3
1833,0000136206,4
1833,0000139401,7
1833,05430,4
184,0000121374,4
184,0000137762,2
184,00571,4
184,02256,2
1846,0000120399,2
1849,0000116830,8
1849,0000137411,8
1867,0000126818,2
1867,04018,2
1869,0000133173,7
187,0000116689,4
187,02102,4
1880,13008,2
1883,08619,4
189,0000125103,6
1892,0000131736,4
190,0000104204,8
190,05916,8
1909,10436,7
1909,12057,7
1916,07161,2
1917,13833,6
192,0000109548,4
192,0000116833,10
192,07890,4
192,13703,4
1935,0000108961,6
1935,0000126793,4
1941,0000104681,2
1941,0000117246,2
1941,0000125033,2
1941,0000140637,2
1941,01877,2
195,05304,8
1956,0000103636,4
1963,0000104546,4
197,12996,6
1981,0000132428,4
200,0000106685,2
200,10238,2
2012,0000119964,8
2012,0000135011,10
2012,0000139405,2
2012,10208,2
202,01967,4
203,0000124296,4
203,05177,2
2035,04831,2
2035,06078,3
2051,0000127006,4
2056,0000127096,2
2057,09713,7
2058,06389,4
2058,10436,10
206,0000132859,4
206,0000134493,4
206,04831,4
206,05020,4
206,05793,4
2061,0000138334,2
2061,01709,2
2061,05951,2
2061,10435,2
2074,05736,6
2079,19381,2
208,0000115838,2
208,0000130980,2
208,0000131824,8
208,0000137931,2
208,00763,2
2082,05173,6
2082,07987,5
2087,06389,5
2091,0000131905,4
2092,12241,2
2096,13937,2
2102,0000113045,4
2102,0000127096,4
2102,04203,4
2103,0000131609,2
2103,0000131632,2
211,0000126608,2
2113,0000127024,2
2113,08517,2
212,0000125113,9
212,04665,5
213,04378,4
213,08959,4
217,0000130158,4
219,05878,14
224,0000119134,6
224,0000132254,7
226,0000127006,4
228,0000135524,4
229,0000135311,4
234,01530,5
236,0000130158,8
243,0000127098,9
247,0000133563,4
247,07166,8
251,0000137364,4
252,07579,9
253,04688,4
255,0000127076,4
255,0000132870,2
255,01574,2
268,0000105072,4
272,05234,6
274,0000101967,2
274,0000123945,4
274,0000131595,4
274,0000136577,2
274,02033,4
274,02188,2
274,06701,4
275,0000128787,5
275,0000132429,4
275,09408,4
276,05381,4
277,0000130655,2
283,0000101949,4
283,0000137987,4
283,12372,2
287,00276,4
291,0000105217,4
291,0000109448,4
291,04735,4
291,09380,4
295,04072,4
302,0000121485,4
309,05234,4
310,07160,4
312,13121,10
3131,0000135794,2
3131,09449,2
3134,0000106053,4
3134,0000131609,4
3137,0000101950,3
3137,00763,2
3139,07881,3
314,0000128946,8
314,01490,4
3144,04786,4
3144,06678,4
3145,05020,2
3145,05047,2
3145,07189,2
3146,0000135011,4
3147,0000109080,2
3147,0000109147,2
3148,05402,2
3148,06697,2
3149,0000123300,2
3149,0000137217,2
3149,0000138086,3
3149,0000142148,2
3149,04181,3
3150,0000114468,4
3150,0000136279,2
3151,0000135394,5
3151,01720,6
3152,0000133277,4
3153,12184,2
3154,0000110868,2
3154,0000132253,2
3154,0000136758,2
3157,05666,3
3159,0000137958,2
3159,08549,4
317,0000117274,2
317,0000131654,2
317,05470,2
319,0000105729,4
319,04072,9
321,0000130460,4
321,08604,10
322,0000117288,4
322,0000134638,4
324,0000112711,14
324,0000121649,4
324,0000131589,8
324,04831,4
324,15073,4
326,0000132254,4
328,04663,4
328,12569,4
330,04064,4
333,09073,2
333,12313,2
334,0000127395,2
336,0000130762,14
339,09645,4
339,13598,4
343,0000112591,4
343,0000128679,4
343,0000131326,8
343,0000141277,4
343,07243,4
345,01307,4
345,09558,4
345,24271,4
346,0000123278,4
346,0000129974,4
346,0000131984,4
352,0000125020,7
352,0000135040,4
355,0000122742,4
358,0000103871,4
369,0000129277,19
369,12502,4
372,0000114468,8
377,05381,4
380,0000110701,4
380,04163,4
380,05428,4
383,0000136749,4
384,0000129933,7
385,11976,4
387,0000116832,7
391,12079,2
392,0000128470,4
394,0000101804,2
394,0000110371,2
394,0000118346,2
394,0000133260,2
394,0000136278,2
395,0000134648,14
396,0000134989,8
401,10436,11
402,05666,7
403,0000109181,15
403,0000117712,4
403,0000137886,2
403,08847,2
403,13660,4
404,05968,4
415,0000116689,4
415,0000125185,4
415,13638,4
416,0000133516,2
416,0000136643,4
418,10981,2
419,0000105798,4
419,0000111324,2
424,06878,4
427,0000126916,5
434,0000101841,7
434,0000130646,5
434,05290,5
439,0000104292,4
444,0000135395,8
445,0000118716,9
445,0000121485,9
445,0000133080,9
445,10295,2
445,10945,2
445,12324,10
445,13386,2
451,20026,2
452,0000100039,4
452,09074,7
453,0000120669,4
453,0000139344,2
453,04064,2
453,06386,4
459,0000130853,4
459,0000134406,4
461,0000122407,4
461,0000133931,4
461,06306,4
464,0000130088,4
470,07973,2
470,13745,4
475,0000103925,2
475,10863,9
475,13243,2
485,0000123551,4
485,07391,4
495,0000135521,7
497,0000129644,4
502,0000112662,7
502,0000127190,4
502,00403,4
504,0000101804,3
504,0000128947,4
504,0000129080,4
504,0000133310,4
504,0000137393,3
504,0000137790,3
504,0000139327,4
504,02347,3
504,19193,4
509,0000111554,2
509,0000132914,2
509,0000133364,2
509,12017,2
509,12369,2
510,09380,4
511,0000126534,2
513,0000128194,2
513,0000130402,4
518,0000102113,2
518,0000116826,4
518,04072,7
518,12475,2
523,0000117765,3
523,0000120473,2
523,0000120515,2
523,0000133080,4
523,04735,2
523,06927,2
525,0000126341,2
525,0000128608,4
527,05878,12
528,0000119445,2
528,00185,2
528,05391,2
539,0000131677,3
540,09058,4
540,12471,2
546,29378,12
549,02211,14
550,00424,7
552,10071,2
557,0000135267,2
558,07043,4
559,0000121516,2
559,0000123823,4
559,05173,2
561,0000130147,4
561,0000136369,4
561,0000141076,4
562,0000105522,2
562,0000129864,3
562,0000131910,2
562,01720,4
562,13195,2
562,15545,2
563,04181,4
563,09539,4
565,0000132905,2
565,09702,2
565,10863,9
572,0000124229,6
577,0000122435,8
577,0000135246,2
577,09908,2
580,0000135989,2
582,0000136361,2
587,16586,3
587,19193,5
589,08878,4
589,20373,2
604,0000112343,2
604,0000136533,2
604,0000138033,4
604,04082,2
604,09074,7
605,07166,8
605,24218,8
608,0000129080,2
608,0000131736,2
608,0000137374,2
608,0000139258,4
608,12320,2
614,0000107304,2
614,0000109095,2
614,0000136752,2
614,00185,4
614,07289,17
614,08673,8
614,12287,4
614,12399,4
622,0000125113,9
629,0000135904,3
632,0000120649,4
632,0000137100,2
632,01530,7
632,08095,2
632,12907,4
632,13704,2
640,0000129595,2
640,0000138348,2
640,12134,8
642,0000111554,4
642,05374,4
642,09466,7
642,09971,4
644,00092,8
645,0000100079,4
645,0000101777,4
645,0000133103,4
645,12408,4
670,05666,4
670,12871,2
671,0000133335,7
671,04203,7
679,06924,4
682,01967,4
684,0000109081,4
684,0000114054,2
684,09454,2
696,0000124092,4
704,0000106481,4
709,0000131654,2
709,0000134934,4
709,05470,2
709,09539,4
711,0000118651,2
715,0000102898,3
715,0000114020,4
715,0000124947,4
715,0000127096,9
715,06733,4
715,08549,8
727,0000101386,4
727,15110,2
729,0000114048,5
760,0000101962,2
762,0000118344,4
762,0000124033,4
762,0000125274,2
762,0000134413,2
762,04735,2
773,0000135372,2
773,07043,2
775,0000104204,2
775,0000122981,4
775,08235,4
775,20371,2
781,13557,4
791,0000131484,2
792,0000118304,6
801,0000123278,8
801,09992,11
811,0000135066,2
811,04919,2
811,07214,2
818,0000112872,2
818,0000128783,2
818,0000136699,2
818,02201,4
819,0000119325,5
819,0000135182,5
820,06218,8
825,0000124357,2
825,0000126527,6
825,0000130048,2
825,11976,7
825,23534,2
830,0000102539,2
830,0000130157,4
830,0000132114,2
837,0000105482,4
837,0000114873,4
837,0000129507,4
837,0000135913,9
837,0000137536,3
837,0000137986,3
837,04160,4
837,12491,3
837,13648,3
837,23294,3
838,0000121502,4
838,0000137411,7
841,0000105931,2
844,0000130159,4
848,0000121109,2
848,0000132111,4
849,10436,4
849,19193,4
850,12996,5
855,0000116287,4
855,0000132858,7
855,12015,2
859,0000106116,2
859,0000110078,2
859,0000119841,7
859,0000128783,2
859,0000135201,4
859,05417,4
860,0000115995,4
861,0000122947,2
861,0000126532,2
861,0000128587,5
861,08654,6
869,0000123967,4
871,0000118905,2
871,06074,4
881,0000116379,4
886,0000105451,2
886,0000111117,2
886,0000133034,2
886,18422,2
890,0000132913,8
899,07563,4
899,12457,4
924,0000102158,2
924,0000118422,2
926,0000133356,2
926,10305,2
943,17662,4
946,01530,14
004,0000128948,4
004,05658,8
005,0000123941,4
005,0000125444,4
008,0000131905,8
008,0000134197,4
008,04443,2
009,07434,3
010,0000104200,4
010,04499,4
011,20144,7
013,0000127041,2
013,0000131168,11
013,06848,2
017,0000129083,2
017,06233,11
018,04072,8
021,12399,2
029,0000132822,2
029,00078,2
029,05032,4
029,11337,8
033,0000132123,4
034,0000103755,6
034,0000128722,2
034,0000134807,2
034,04520,2
036,10183,2
036,10476,2
036,28588,30
037,0000114240,4
037,13705,4
038,0000125185,6
038,0000135011,7
038,05968,5
038,07162,4
038,18867,4
040,0000104112,3
040,0000106602,3
040,0000114087,4
040,0000132858,11
040,0000142146,3
040,04148,3
040,12164,3
040,19193,11
042,0000112841,4
043,0000115415,7
043,0000119995,4
043,0000139401,7
043,01720,7
043,04750,4
050,0000124344,2
050,0000125223,2
054,0000101880,12
054,0000124614,4
056,0000123088,2
057,13435,5
057,17461,4
058,0000130409,2
058,00596,5
060,0000119204,5
065,0000102515,4
065,0000105274,4
066,0000122762,7
066,0000128913,4
068,04665,4
075,06078,7
077,0000128080,5
079,12484,3
080,0000119134,7
080,0000129182,4
080,0000129919,4
080,0000140783,4
080,12619,7
081,0000121729,2
081,0000129974,2
081,0000130704,2
082,0000134229,2
082,09072,10
088,0000135522,5
090,0000101950,8
090,0000123082,4
1002,02341,4
1002,10468,4
1003,0000107767,2
1003,0000121789,2
1007,0000111914,2
101,0000133597,17
1015,0000129634,8
1015,0000132335,2
1015,07970,6
1019,0000110889,2
1019,08623,4
1020,01530,4
1022,0000137630,8
1022,05417,4
1024,12074,8
1025,04500,8
1029,04471,5
1029,05878,16
103,07434,4
1031,0000120016,4
1031,0000133080,7
1031,07044,4
1037,0000108752,2
1037,0000122353,4
1037,0000127096,7
1037,0000130846,4
1037,0000131932,2
1037,0000133459,4
1037,04116,2
1037,11296,2
1039,0000105160,4
1039,11976,4
1039,13660,4
1042,10301,4
1042,19193,7
1044,0000124078,4
1044,09074,7
1045,0000141752,5
1046,12408,7
1052,09072,7
106,0000120453,6
106,0000128614,4
1065,0000101899,4
1072,0000100334,3
109,0000142024,3
1096,0000120514,3
1103,0000134638,4
1105,0000110393,3
1105,0000125273,2
1106,0000118387,2
1106,0000119747,2
1106,0000127088,2
1106,0000133563,2
1107,0000123278,3
1107,0000132858,3
1109,0000116832,4
1110,0000113045,3
1113,0000121312,6
1113,0000141637,5
1113,07677,6
1113,12996,5
1119,02341,5
1120,0000127096,4
1124,0000116833,9
1124,04443,2
1126,05530,2
1126,10863,9
1127,0000127006,4
1127,0000130675,2
1127,0000135483,2
113,0000134650,7
1131,0000113617,8
1134,01490,6
1134,13373,16
114,0000106105,2
114,0000123206,2
114,0000133461,2
115,0000127025,7
116,0000124987,8
116,0000135372,6
116,06143,3
116,15073,3
117,13277,4
125,15141,2
125,23294,4
126,0000121420,4
129,0000111407,4
130,0000102043,3
131,0000127262,2
131,0000136381,2
133,0000124947,2
137,0000135371,3
137,08635,2
146,0000116830,8
146,00092,8
152,0000129934,4
152,05791,8
155,09920,4
155,17773,4
157,0000135482,8
157,0000136278,3
157,10397,3
159,0000132359,3
160,00424,7
163,0000115273,4
163,0000131905,8
163,0000132255,8
163,0000136191,2
163,09715,4
163,10475,4
163,12619,4
163,30523,2
164,07009,2
1696,02341,9
1697,0000130461,2
1697,08715,2
1697,12482,2
1703,0000141277,4
1707,0000104292,8
1707,0000130107,6
1710,0000128623,2
1710,04544,2
1712,0000126507,4
1712,09992,4
1718,0000123823,4
1718,0000124082,4
1718,07434,4
1718,09198,4
173,0000123280,4
173,13619,4
1738,08488,3
1739,0000129951,4
174,0000108033,6
1750,0000101949,5
176,0000131317,3
1764,0000131632,4
1764,04889,4
1764,12279,4
1768,0000125172,4
1768,0000129181,4
1768,09714,4
1789,04072,6
1791,09405,2
1791,10811,2
1791,13781,2
1793,0000122007,3
1793,0000128142,2
1804,0000108755,2
1809,0000105160,4
1826,0000128591,13
1833,0000129041,4
1833,0000135395,7
184,0000119798,4
1846,14710,4
1849,08009,19
1849,09082,8
185,0000122834,2
185,0000125113,11
185,0000126749,4
185,0000128946,11
185,0000130826,2
185,0000137223,2
185,05234,4
1855,0000102043,2
1855,0000133335,3
1858,0000130870,3
1867,0000110234,2
1867,0000126648,2
1868,0000112182,4
1868,0000119134,4
1869,0000120453,7
1869,0000120989,4
1869,0000125148,4
187,0000129944,4
1880,0000112836,2
1880,0000130826,2
1892,0000106119,7
190,09289,4
1909,0000106068,7
1909,0000142024,4
1916,0000124986,2
1916,07886,2
1917,0000135480,2
192,0000124987,14
192,0000132426,10
192,0000134224,4
192,12302,14
1941,0000117712,2
1942,0000122435,2
1942,0000133459,2
1942,0000138502,2
195,0000103755,8
195,0000136966,8
1952,04663,5
1952,12057,4
1956,0000120649,7
1981,0000109181,4
1981,0000133597,4
1981,13843,4
199,0000102068,4
199,0000128946,4
1995,0000123827,4
1995,13704,4
200,0000104546,9
2012,0000101842,10
2012,0000125113,8
2012,0000128884,2
2012,0000134496,2
2012,0000137511,2
2012,07391,2
202,0000120649,4
203,0000134848,5
203,0000134939,4
2051,28588,4
2056,0000125148,2
2056,0000128898,3
2057,04097,4
2057,07161,4
2057,08745,4
2058,0000128614,4
206,0000126527,11
207,0000128146,4
2072,0000101842,5
2076,0000104204,2
2076,0000128611,4
2076,06930,2
2078,0000134848,5
2079,0000106614,2
2079,0000125113,4
2079,12799,2
208,0000106480,8
208,0000118877,2
208,0000139748,2
208,0000141426,2
208,00978,2
208,18806,2
2092,0000110358,2
2092,0000123981,6
2092,0000136685,2
2092,0000137365,2
2092,01307,2
2094,08541,8
2095,0000100334,4
2098,0000106053,2
2098,0000116833,3
2102,0000121674,4
2103,0000134989,2
211,0000114468,4
211,0000121312,4
211,0000128127,4
211,0000134197,2
2113,20513,2
2115,02211,5
2117,00070,4
2117,09404,6
212,0000134650,5
212,0000135482,8
212,02308,10
213,0000124308,7
217,0000113045,7
219,04244,9
220,29666,4
224,0000132588,5
226,0000125444,4
228,0000129597,4
229,29378,6
234,0000119204,2
234,08541,5
243,0000103783,9
244,0000102043,2
244,0000134998,2
244,0000135182,3
247,0000103636,4
250,08877,8
251,0000134197,4
251,13435,7
252,0000136643,2
252,00589,4
252,12436,2
253,0000134464,4
255,0000125443,4
255,09618,4
256,0000135574,4
268,0000121834,4
268,0000134848,8
268,0000139258,4
268,07136,4
269,05399,2
274,0000112357,2
274,0000129010,4
274,0000130158,8
274,0000134415,2
275,0000125137,2
275,0000127010,4
276,0000124296,4
276,0000133289,4
277,0000105217,4
277,0000118716,4
277,02308,6
283,0000105073,2
283,0000106778,4
283,0000113911,4
283,0000124106,2
283,0000134406,4
283,0000135311,9
283,02102,15
287,0000127006,8
287,09058,4
289,0000103703,7
289,0000125443,14
291,0000110649,4
291,0000133030,9
291,24488,4
295,05667,4
302,0000116920,4
305,0000101868,2
305,0000108702,2
305,08513,2
310,0000119883,4
310,0000131553,4
310,00424,8
312,0000127076,12
312,0000133140,2
312,0000139382,2
312,10733,2
312,13002,2
3127,0000120494,3
3127,0000136394,2
3129,07161,3
3134,0000133686,7
3134,05234,4
3135,0000126793,4
3135,0000130456,9
3135,00092,4
3136,0000101899,8
3137,0000106749,2
314,0000101842,8
314,0000124082,8
3144,0000120360,4
3144,0000128194,4
3144,0000130576,4
3145,0000101842,4
3145,0000109169,2
3145,0000128807,2
3145,0000129873,2
3145,0000130577,2
3146,0000137294,4
3147,0000134195,2
3148,17655,2
3149,01719,3
3152,0000128108,4
3153,0000122508,2
3153,0000137376,2
3153,07136,2
3154,0000132123,2
3156,09257,4
3157,0000125443,3
3157,01763,3
3157,08619,3
3159,0000137411,2
3159,05751,2
3159,08235,4
3159,10238,2
317,0000124962,2
317,0000134844,2
317,0000137434,2
317,17820,2
321,0000118000,2
321,01481,2
321,09012,2
322,0000119794,4
322,0000131592,4
322,13894,7
324,0000102043,2
324,0000131554,8
324,0000132998,2
325,0000115323,2
326,11975,7
328,06231,4
328,07434,4
332,0000130024,2
333,0000112010,2
333,0000130576,2
333,09920,2
334,01703,2
337,0000123278,5
339,0000112182,8
343,0000138222,8
345,0000136749,4
345,09714,4
346,0000124092,2
346,08876,4
352,20026,7
353,0000128142,3
353,05290,8
358,0000103622,4
358,0000133597,4
358,12484,2
366,24218,11
369,0000103871,4
369,24218,4
372,0000130141,8
377,0000112711,4
377,05047,2
382,0000121253,2
383,0000113439,4
385,0000123564,8
387,04500,4
389,01322,2
390,0000137772,4
390,07166,6
391,0000135414,4
392,0000108752,2
392,0000128616,5
393,05667,4
394,0000101950,8
394,0000113037,8
394,0000122183,4
394,0000122185,4
394,00091,4
394,01719,4
395,0000103871,4
396,0000136376,4
400,04572,6
403,09703,2
403,10378,33
404,0000117998,2
404,13660,4
415,05380,4
416,0000130459,4
416,0000133335,10
416,0000136415,2
416,12513,2
418,0000112758,2
418,0000124986,5
418,0000127006,6
418,13894,5
424,0000104546,7
424,0000113128,7
427,0000122885,5
427,0000128470,4
429,0000134650,8
431,0000128108,4
439,10264,4
444,0000135687,8
445,02187,2
448,05666,10
451,0000106320,2
451,0000111866,2
451,0000113526,2
451,0000118871,4
451,02157,2
453,0000101120,2
453,0000110233,4
453,0000116983,2
453,0000136378,4
453,04033,2
459,10245,4
464,0000112711,7
464,0000131653,4
464,12457,4
470,0000120649,4
